firstName,lastName,name,team,team_id,overall_rating,skin_color,hair_color,jersey_num,position,height,weight,agility_rating,speed_rating,strength_rating,throwPower_rating,catching_rating,pursuit_rating,manCoverage_rating,jumping_rating,kickPower_rating,face,helmet_r,head_r,waist_r,armLeft_r,armRight_r,leg_r,tattoo_r,sleeveLeft_r,sleeveRight_r,hand_r,undershirt,undershirt_r,visor_r
Damien,Lewis,LG_68_Damien_Lewis,Seahawks,29,70,0.25,black,68,LG,74,327,58,53,78,20,44,16,12,68,75,1,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0
Phil,Haynes,LG_60_Phil_Haynes,Seahawks,29,65,0.35,black,60,LG,76,322,56,64,68,30,29,32,7,68,75,1,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Austin,Blythe,C_63_Austin_Blythe,Seahawks,29,72,1,blonde,63,C,74,298,60,66,76,24,36,23,12,67,75,2,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Gabe,Jackson,RG_66_Gabe_Jackson,Seahawks,29,76,0.35,black,66,RG,75,335,62,66,83,27,49,35,13,76,75,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0
Pier-Olivier,Lestage,RG_62_Pier-Olivier_Lestage,Seahawks,29,69,0.15,black,62,RG,75,312,52,65,75,26,30,37,9,67,75,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0
Shamarious,Gilmore,RG_65_Shamarious_Gilmore,Seahawks,29,70,0.35,black,65,RG,74,301,51,60,78,19,20,28,14,60,75,1,-1,0,-1,-1,-1,-1,1,0,0,0,0,0,0
Abraham,Lucas,RT_72_Abraham_Lucas,Seahawks,29,70,0.6,black,72,RT,78,322,72,74,70,30,29,32,17,64,75,1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0
Jake,Curham,RT_74_Jake_Curham,Seahawks,29,62,0.75,brown,74,RT,78,316,66,63,62,27,20,38,12,60,75,0,-1,-1,1,-1,-1,-1,3,0,0,0,0,0,0
Uchenna,Nwosu,DE_10_Uchenna_Nwosu,Seahawks,29,76,0.25,black,10,DE,74,251,81,78,74,33,56,78,52,78,75,1,-1,-1,1,-1,-1,-1,1,0,0,0,0,0,0
Darrell,Taylor,DE_52_Darrell_Taylor,Seahawks,29,74,0.35,black,52,DE,76,267,73,83,70,31,61,76,50,74,75,1,-1,0,1,-1,-1,-1,4,0,0,0,0,0,0
Tyreke,Smith,DE_92_Tyreke_Smith,Seahawks,29,74,0.25,black,92,DE,75,265,84,86,63,12,52,80,37,70,75,1,-1,-1,0,-1,-1,-1,7,0,0,0,0,0,0
L.J.,Collier,DE_91_L.J._Collier,Seahawks,29,69,0.1,black,91,DE,74,291,70,74,65,24,42,73,16,68,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Boye,Mafe,DE_53_Boye_Mafe,Seahawks,29,69,0.25,black,53,DE,76,261,72,73,65,23,31,72,23,67,75,1,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Joshua,Onujiogu,DE_49_Joshua_Onujiogu,Seahawks,29,62,0.25,black,49,DE,74,252,74,87,56,21,29,56,45,63,75,1,0,-1,0,-1,-1,-1,1,0,0,0,0,0,0
Alex,Tchangam,DE_48_Alex_Tchangam,Seahawks,29,62,0.35,brown,48,DE,75,245,77,80,57,20,29,57,19,62,75,0,-1,-1,1,-1,-1,-1,2,0,0,0,0,0,0
Shelby,Harris,DT_93_Shelby_Harris,Seahawks,29,79,0,black,93,DT,74,288,65,69,82,26,36,87,25,74,75,1,-1,-1,0,-1,-1,-1,5,0,0,0,0,0,0
Quinton,Jefferson,DT_77_Quinton_Jefferson,Seahawks,29,76,0.3,black,77,DT,74,313,65,68,78,21,34,82,8,80,75,1,-1,-1,-1,-1,-1,-1,7,0,0,0,0,0,0
Poona,Ford,DT_97_Poona_Ford,Seahawks,29,77,0.35,black,97,DT,75,296,80,76,75,20,45,82,37,78,75,1,-1,-1,-1,-1,-1,-1,6,0,0,0,0,0,0
Al,Woods,DT_99_Al_Woods,Seahawks,29,77,0.35,black,99,DT,76,330,66,68,82,17,35,81,24,72,75,1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0
Bryan,Mone,DT_90_Bryan_Mone,Seahawks,29,58,0.35,black,90,DT,75,345,53,59,56,18,26,67,20,56,75,1,-1,-1,2,-1,-1,-1,4,0,0,0,0,0,0
Jarrod,Hewitt,DT_61_Jarrod_Hewitt,Seahawks,29,63,1,black,61,DT,73,290,79,77,57,8,37,65,35,58,75,1,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Matt,Gotel,DT_73_Matt_Gotel,Seahawks,29,60,0.35,black,73,DT,73,341,57,65,58,31,30,64,10,57,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Myles,Adams,DT_64_Myles_Adams,Seahawks,29,58,0.35,brown,64,DT,74,290,62,64,54,23,32,63,15,58,75,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Jordyn,Brooks,LB_56_Jordyn_Brooks,Seahawks,29,83,0.25,black,56,LB,72,240,87,84,79,22,70,80,60,83,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Joel,Iyiegbuniwe,LB_51_Joel_Iyiegbuniwe,Seahawks,29,75,0.3,black,51,LB,73,230,84,89,60,26,53,67,60,73,75,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0
Cody,Barton,LB_57_Cody_Barton,Seahawks,29,74,1,black,57,LB,74,237,86,83,61,23,55,66,56,72,75,4,0,-1,-1,-1,-1,-1,2,0,0,0,0,0,0
Jon,Rhattigan,LB_59_Jon_Rhattigan,Seahawks,29,70,1,brown,59,LB,72,236,90,86,53,29,54,56,56,56,75,0,-1,-1,0,-1,-1,-1,6,0,0,0,0,0,0
Alton,Robinson,LB_98_Alton_Robinson,Seahawks,29,65,0.35,brown,98,LB,75,259,77,80,52,27,53,57,51,57,75,0,-1,0,2,-1,-1,-1,0,0,0,0,0,0,0
Tanner,Muse,LB_58_Tanner_Muse,Seahawks,29,65,1,brown,58,LB,74,227,78,78,51,24,41,58,53,58,75,0,-1,-1,2,-1,-1,-1,5,0,0,0,0,0,0
Sidney,Jones IV,CB_23_Sidney_Jones IV,Seahawks,29,78,0.25,black,23,CB,72,181,82,91,60,27,65,69,75,75,75,1,-1,-1,2,-1,-1,-1,1,0,0,0,0,0,0
Tre,Brown,CB_22_Tre_Brown,Seahawks,29,74,0.25,black,22,CB,70,185,91,94,50,20,60,62,64,67,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Justin,Coleman,CB_24_Justin_Coleman,Seahawks,29,79,0.4,brown,24,CB,71,190,87,89,55,32,68,70,75,82,75,0,0,-1,-1,-1,-1,-1,1,0,0,0,0,0,0
Artie,Burns,CB_11_Artie_Burns,Seahawks,29,75,0,black,11,CB,72,197,85,91,56,36,65,70,68,73,75,1,-1,0,2,-1,-1,-1,0,0,0,0,0,0,0
Tariq,Woolen,CB_39_Tariq_Woolen,Seahawks,29,73,0.25,black,39,CB,76,210,88,87,57,23,64,68,67,64,75,1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Coby,Bryant,CB_8_Coby_Bryant,Seahawks,29,74,0.25,black,8,CB,73,193,86,91,56,33,63,69,68,63,75,1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
John,Reid,CB_29_John_Reid,Seahawks,29,71,0.35,brown,29,CB,70,187,86,87,45,38,56,63,64,63,75,0,-1,-1,2,-1,-1,-1,5,0,0,0,0,0,0
Mike,Jackson,CB_30_Mike_Jackson,Seahawks,29,71,0.35,brown,30,CB,73,210,87,91,43,31,57,62,63,62,75,0,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Elijah,Jones,CB_37_Elijah_Jones,Seahawks,29,69,0.35,brown,37,CB,73,188,79,88,44,48,58,61,62,61,75,0,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0
Jamal,Adams,S_33_Jamal_Adams,Seahawks,29,89,0.5,brown,33,S,73,213,86,91,85,25,76,94,94,86,75,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Quandre,Diggs,S_6_Quandre_Diggs,Seahawks,29,81,0.35,brown,6,S,69,197,83,87,70,47,74,84,83,83,75,0,-1,-1,-1,-1,-1,-1,5,0,0,0,0,0,0
Marquise,Blair,S_27_Marquise_Blair,Seahawks,29,73,0.35,brown,27,S,73,196,89,87,52,24,58,72,69,72,75,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Ryan,Neal,S_26_Ryan_Neal,Seahawks,29,67,0.35,brown,26,S,75,200,82,87,45,25,59,71,60,68,75,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0
Ugo,Amadi,S_28_Ugo_Amadi,Seahawks,29,72,0.35,black,28,S,69,201,80,90,58,23,57,71,63,70,75,1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Jason,Myers,K_5_Jason_Myers,Seahawks,29,65,1,black,5,K,70,190,47,72,41,49,32,29,14,41,75,4,-1,-1,-1,-1,-1,-1,5,0,0,0,0,0,0
Michael,Dickson,P_4_Michael_Dickson,Seahawks,29,68,1,black,4,P,74,208,67,78,47,35,26,37,8,30,75,4,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Tom,Brady,QB_12_Tom_Brady,Buccaneers,30,88,1,blonde,12,QB,76,225,75,58,73,92,40,32,12,96,75,5,-1,-1,0,-1,-1,-1,7,0,0,1,0,0,0
Kyle,Trask,QB_2_Kyle_Trask,Buccaneers,30,63,1,blonde,2,QB,77,236,80,72,54,62,31,29,8,70,75,5,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,0
Blaine,Gabbert,QB_11_Blaine_Gabbert,Buccaneers,30,60,1,black,11,QB,77,235,70,65,55,60,60,43,18,65,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Leonard,Fournette,RB_7_Leonard_Fournette,Buccaneers,30,86,0.15,black,7,RB,72,228,85,91,88,45,63,40,10,74,75,1,-1,-1,0,-1,-1,-1,7,0,0,0,0,0,0
Ke'Shawn,Vaughn,RB_21_Ke'Shawn_Vaughn,Buccaneers,30,71,0.35,black,21,RB,70,214,87,87,50,32,64,37,13,62,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Giovani,Bernard,RB_25_Giovani_Bernard,Buccaneers,30,77,0.35,brown,25,RB,69,205,82,89,63,21,75,37,17,80,75,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Rachaad,White,RB_29_Rachaad_White,Buccaneers,30,70,0.2,black,29,RB,72,214,95,89,45,29,62,33,9,54,75,1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0
Kenjon,Barner,RB_38_Kenjon_Barner,Buccaneers,30,69,0.35,brown,38,RB,69,195,88,88,45,29,55,36,14,57,75,0,0,-1,2,-1,-1,-1,2,0,0,0,0,0,0
Mike,Evans,WR_13_Mike_Evans,Buccaneers,30,90,0.5,black,13,WR,77,231,95,90,72,31,96,32,11,90,75,1,-1,-1,2,-1,-1,-1,7,0,0,0,0,0,0
Chris,Godwin,WR_14_Chris_Godwin,Buccaneers,30,89,0.2,black,14,WR,73,208,86,93,75,39,92,24,42,93,75,3,-1,-1,1,-1,-1,-1,4,0,0,0,0,0,0
Russell,Gage,WR_17_Russell_Gage,Buccaneers,30,80,0.25,black,17,WR,72,184,91,89,60,60,76,24,18,75,75,1,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Tyler,Johnson,WR_18_Tyler_Johnson,Buccaneers,30,73,0.25,black,18,WR,73,206,86,93,48,34,62,34,16,60,75,4,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Scotty,Miller,WR_10_Scotty_Miller,Buccaneers,30,76,1,black,10,WR,69,174,94,95,45,32,65,31,16,64,75,1,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0
Breshad,Perriman,WR_16_Breshad_Perriman,Buccaneers,30,73,0.35,brown,16,WR,74,215,85,91,52,75,61,60,61,60,75,0,-1,-1,-1,-1,-1,-1,4,0,0,0,0,0,0
Cyril,Grayson,WR_15_Cyril_Grayson,Buccaneers,30,71,0.35,brown,15,WR,69,183,80,94,45,25,56,28,18,58,75,0,-1,-1,-1,-1,-1,-1,5,0,0,0,0,0,0
Jaelon,Darden,WR_1_Jaelon_Darden,Buccaneers,30,69,0.35,brown,1,WR,68,174,84,88,43,54,57,36,21,57,75,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Jerreth,Sterns,WR_8_Jerreth_Sterns,Buccaneers,30,69,0.35,brown,8,WR,69,195,82,90,42,22,56,32,12,58,75,0,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Vyncint,Smith,WR_81_Vyncint_Smith,Buccaneers,30,70,0.35,black,81,WR,75,195,92,92,41,48,53,33,11,59,75,1,-1,-1,-1,-1,-1,-1,6,0,0,0,0,0,0
Cameron,Brate,TE_84_Cameron_Brate,Buccaneers,30,75,1,black,84,TE,77,245,76,80,70,35,80,23,12,76,75,4,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Codey,McElroy,TE_86_Codey_McElroy,Buccaneers,30,73,1,black,86,TE,78,258,86,89,65,32,73,43,13,70,75,1,-1,-1,2,-1,-1,-1,5,0,0,0,0,0,0
Ko,Kieft,TE_41_Ko_Kieft,Buccaneers,30,67,1,blonde,41,TE,77,265,79,78,60,21,68,43,9,68,75,2,-1,-1,0,-1,-1,-1,7,0,0,0,0,0,0
JJ,Howland,TE_82_JJ_Howland,Buccaneers,30,59,1,black,82,TE,78,255,78,79,45,31,62,25,15,56,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Donovan,Smith,LT_76_Donovan_Smith,Buccaneers,30,74,0.25,black,76,LT,78,338,65,68,80,28,24,25,18,72,75,1,-1,-1,-1,-1,-1,-1,6,0,0,0,0,0,0
Dylan,Cook,LT_65_Dylan_Cook,Buccaneers,30,61,0.35,black,65,LT,78,305,66,61,60,12,36,33,14,68,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Aaron,Stinnie,LG_64_Aaron_Stinnie,Buccaneers,30,62,0.4,blonde,64,LG,75,312,67,64,61,30,48,24,10,65,75,5,-1,-1,1,-1,-1,-1,1,0,0,0,0,0,0
Ryan,Jensen,C_66_Ryan_Jensen,Buccaneers,30,89,1,blonde,66,C,76,319,71,74,94,18,41,43,16,96,75,5,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Shaq,Mason,RG_69_Shaq_Mason,Buccaneers,30,85,0.35,black,69,RG,73,310,68,68,92,22,22,26,14,93,75,1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0
Nick,Leverett,RG_60_Nick_Leverett,Buccaneers,30,65,0.35,black,60,RG,76,310,59,60,68,19,50,32,13,63,75,4,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Tristan,Wirfs,RT_78_Tristan_Wirfs,Buccaneers,30,89,0.35,brown,78,RT,77,320,79,77,95,10,38,31,13,96,75,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Akiem,Hicks,DE_96_Akiem_Hicks,Buccaneers,30,86,0.4,black,96,DE,77,324,75,76,95,28,45,86,34,85,75,1,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
William,Gholston,DE_92_William_Gholston,Buccaneers,30,79,0.25,black,92,DE,78,281,73,73,83,36,40,84,24,74,75,1,-1,0,-1,-1,-1,-1,3,0,0,0,0,0,0
Rakeem,Nunez-Roches,DE_56_Rakeem_Nunez-Roches,Buccaneers,30,73,0.35,black,56,DE,74,307,71,81,75,31,31,70,24,70,75,1,-1,-1,1,-1,-1,-1,4,0,0,0,0,0,0
Deadrin,Senat,DE_57_Deadrin_Senat,Buccaneers,30,60,0.35,brown,57,DE,73,305,60,80,56,31,29,57,25,63,75,0,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Mike,Greene,DE_71_Mike_Greene,Buccaneers,30,61,0.35,black,71,DE,75,293,70,80,54,25,30,58,22,62,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Logan,Hall,DE_90_Logan_Hall,Buccaneers,30,57,0.35,brown,90,DE,78,283,50,68,53,28,39,59,12,61,75,0,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0
Patrick,O'Connor,DE_79_Patrick_O'Connor,Buccaneers,30,58,0.35,black,79,DE,76,270,62,74,52,22,35,57,19,62,75,1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Vita,Vea,DT_50_Vita_Vea,Buccaneers,30,91,0.4,brown,50,DT,76,347,76,75,95,25,42,97,22,97,75,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0
Benning,Potoa'e,DT_91_Benning_Potoa'e,Buccaneers,30,71,0.1,black,91,DT,75,290,67,58,74,33,33,76,16,68,75,1,-1,-1,1,-1,-1,-1,2,0,0,0,0,0,0
Willington,Previlon,DT_94_Willington_Previlon,Buccaneers,30,68,0.35,black,94,DT,77,287,57,71,70,15,28,70,19,62,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Lavonte,David,LB_54_Lavonte_David,Buccaneers,30,90,0.15,black,54,LB,74,257,81,84,94,14,70,93,65,95,75,1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Shaquil,Barrett,LB_58_Shaquil_Barrett,Buccaneers,30,88,0.25,black,58,LB,74,250,89,85,75,14,78,92,75,90,75,1,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Devin,White,LB_45_Devin_White,Buccaneers,30,85,0.15,black,45,LB,71,227,82,91,75,22,63,92,61,94,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Joe,Tryon-Shoyinka,LB_9_Joe_Tryon-Shoyinka,Buccaneers,30,73,0.35,brown,9,LB,77,259,89,86,55,36,61,65,58,63,75,0,0,-1,2,-1,-1,-1,3,0,0,0,0,0,0
Elijah,Ponder,LB_44_Elijah_Ponder,Buccaneers,30,63,0.35,black,44,LB,75,275,69,81,45,29,47,62,53,56,75,1,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0
Andre,Anthony,LB_46_Andre_Anthony,Buccaneers,30,63,0.35,black,46,LB,76,251,74,85,46,26,49,61,41,57,75,1,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Grant,Stuard,LB_48_Grant_Stuard,Buccaneers,30,65,0.35,brown,48,LB,77,247,80,83,47,29,52,62,43,55,75,0,-1,-1,0,-1,-1,-1,6,0,0,0,0,0,0
KJ,Britt,LB_52_KJ_Britt,Buccaneers,30,64,0.15,black,52,LB,75,279,77,80,46,31,52,63,44,57,75,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0
Cam,Gill,LB_49_Cam_Gill,Buccaneers,30,65,0.35,brown,49,LB,75,240,81,78,45,25,54,63,50,57,75,0,-1,-1,1,-1,-1,-1,6,0,0,0,0,0,0
JJ,Russell,LB_51_JJ_Russell,Buccaneers,30,64,0.35,brown,51,LB,72,228,69,84,43,25,49,62,58,56,75,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0
Anthony,Nelson,LB_98_Anthony_Nelson,Buccaneers,30,62,1,black,98,LB,79,271,78,79,42,23,49,61,40,58,75,1,-1,-1,-1,-1,-1,-1,4,0,0,0,0,0,0
Carlton,Davis,CB_24_Carlton_Davis,Buccaneers,30,85,0.2,black,24,CB,73,206,85,94,66,11,64,74,84,92,75,1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Jamel,Dean,CB_35_Jamel_Dean,Buccaneers,30,84,0.45,black,35,CB,73,206,91,93,62,29,79,76,80,91,75,1,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Sean,Murphy-Bunting,CB_23_Sean_Murphy-Bunting,Buccaneers,30,81,0.35,black,23,CB,72,195,83,90,63,26,65,70,80,80,75,1,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0
Ross,Cockrell,CB_43_Ross_Cockrell,Buccaneers,30,74,0.35,brown,43,CB,72,191,81,87,54,39,65,64,70,72,75,0,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Dee,Delaney,CB_30_Dee_Delaney,Buccaneers,30,70,0.35,black,30,CB,71,200,84,92,45,31,53,65,57,65,75,1,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,0
Zyon,McCollum,CB_27_Zyon_McCollum,Buccaneers,30,69,0.35,black,27,CB,74,199,81,92,46,22,52,63,58,63,75,1,-1,-1,0,-1,-1,-1,3,0,0,0,0,0,0
Rashard,Robinson,CB_28_Rashard_Robinson,Buccaneers,30,69,0.35,brown,28,CB,73,177,89,88,47,27,51,63,57,62,75,0,-1,-1,-1,-1,-1,-1,7,0,0,0,0,0,0
Kyler,McMichael,CB_37_Kyler_McMichael,Buccaneers,30,68,0.35,black,37,CB,72,202,88,86,46,11,51,62,56,61,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Antoine,Winfield Jr,S_31_Antoine_Winfield Jr,Buccaneers,30,82,0.35,black,31,S,69,203,87,93,75,26,73,80,73,89,75,1,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,0
Logan,Ryan,S_26_Logan_Ryan,Buccaneers,30,80,0.35,black,26,S,71,195,87,88,70,19,75,78,73,92,75,1,-1,-1,2,-1,-1,-1,7,0,0,0,0,0,0
Keanu,Neal,S_22_Keanu_Neal,Buccaneers,30,77,0.35,black,22,S,72,211,89,90,58,39,70,74,74,81,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Mike,Edwards,S_32_Mike_Edwards,Buccaneers,30,76,0.25,black,32,S,70,205,83,87,67,28,67,82,70,79,75,1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0
Troy,Warner,S_33_Troy_Warner,Buccaneers,30,74,0.35,black,33,S,73,200,78,91,59,27,64,71,63,83,75,1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0
Ryan,Succop,K_3_Ryan_Succop,Buccaneers,30,66,1,blonde,3,K,74,218,63,63,53,41,23,31,15,26,75,5,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0
Jake,Camarda,P_5_Jake_Camarda,Buccaneers,30,69,0.8,blonde,5,P,73,193,63,65,55,51,36,32,12,69,75,2,-1,-1,-1,-1,-1,-1,5,0,0,0,0,0,0
Ryan,Tannehill,QB_17_Ryan_Tannehill,Titans,31,83,1,brown,17,QB,76,215,83,84,63,85,76,44,15,78,75,2,-1,-1,2,-1,-1,-1,0,0,0,1,0,0,0
Malik,Willis,QB_7_Malik_Willis,Titans,31,78,0.25,black,7,QB,73,225,87,89,57,78,80,31,19,80,75,1,-1,-1,-1,-1,-1,-1,6,0,0,0,0,0,0
Derrick,Henry,RB_22_Derrick_Henry,Titans,31,94,0.15,black,22,RB,75,250,93,94,98,44,75,41,11,98,75,1,-1,0,-1,-1,-1,-1,4,0,0,0,0,0,0
Hassan,Haskins,RB_25_Hassan_Haskins,Titans,31,71,0.2,black,25,RB,74,220,86,90,50,32,55,53,38,60,75,1,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Tory,Carter,RB_44_Tory_Carter,Titans,31,68,1,brown,44,RB,72,230,81,89,45,22,56,54,17,62,75,1,-1,-1,2,-1,-1,-1,3,0,0,0,0,0,0
Dontrell,Hilliard,RB_40_Dontrell_Hilliard,Titans,31,68,0.2,black,40,RB,71,200,82,92,43,32,45,36,12,56,75,0,-1,0,-1,-1,-1,-1,1,0,0,0,0,0,0
Jordan,Wilkins,RB_20_Jordan_Wilkins,Titans,31,69,0.35,black,20,RB,73,210,92,90,43,38,46,41,29,57,75,0,-1,-1,1,-1,-1,-1,3,0,0,0,0,0,0
Robert,Woods,WR_2_Robert_Woods,Titans,31,88,0.25,black,2,WR,72,195,88,90,79,44,89,49,19,89,75,1,-1,-1,-1,-1,-1,-1,6,0,0,0,0,0,0
Treylon,Burks,WR_16_Treylon_Burks,Titans,31,79,0.3,black,16,WR,74,225,92,92,63,38,72,33,16,62,75,1,-1,-1,1,-1,-1,-1,4,0,0,0,0,0,0
Nick,Westbrook-Ikhine,WR_15_Nick_Westbrook-Ikhine,Titans,31,71,0.55,black,15,WR,75,215,86,87,43,26,61,32,19,62,75,3,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Dez,Fitzpatrick,WR_10_Dez_Fitzpatrick,Titans,31,71,0.3,black,10,WR,74,210,88,89,40,25,61,36,9,62,75,1,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Kyle,Philips,WR_18_Kyle_Philips,Titans,31,70,1,blonde,18,WR,71,190,82,85,43,30,62,44,25,62,75,1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Racey,McMath,WR_13_Racey_McMath,Titans,31,71,0.3,black,13,WR,75,217,82,90,45,28,61,43,13,62,75,1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0
Cody,Hollister,WR_8_Cody_Hollister,Titans,31,70,1,brown,8,WR,76,215,83,86,43,31,62,34,17,63,75,1,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Mason,Kinsey,WR_12_Mason_Kinsey,Titans,31,71,1,brown,12,WR,70,205,83,88,44,31,63,31,14,62,75,0,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0
Josh,Malone,WR_86_Josh_Malone,Titans,31,71,0.35,black,86,WR,75,205,90,86,42,38,62,30,12,61,75,0,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0
Reggie,Roberson Jr,WR_88_Reggie_Roberson Jr,Titans,31,70,0.35,black,88,WR,71,195,87,86,41,31,61,43,15,61,75,0,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Austin,Hooper,TE_81_Austin_Hooper,Titans,31,80,0.9,brown,81,TE,76,255,83,81,73,22,89,34,29,76,75,2,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0
Geoff,Swaim,TE_87_Geoff_Swaim,Titans,31,64,0.95,brown,87,TE,76,260,84,81,56,34,62,40,13,64,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Chigoziem,Okonkwo,TE_85_Chigoziem_Okonkwo,Titans,31,62,0.2,black,85,TE,75,240,71,82,54,35,62,34,18,63,75,1,-1,-1,0,-1,-1,-1,3,0,0,0,0,0,0
Tommy,Hudson,TE_89_Tommy_Hudson,Titans,31,62,1,brown,89,TE,77,255,73,70,57,25,61,30,12,64,75,0,-1,-1,-1,-1,-1,-1,4,0,0,0,0,0,0
Taylor,Lewan,LT_77_Taylor_Lewan,Titans,31,83,1,brown,77,LT,77,310,76,74,90,13,49,24,11,75,75,2,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,0
Christian,DiLauro,LT_69_Christian_DiLauro,Titans,31,64,1,brown,69,LT,78,300,71,64,63,11,49,34,11,56,75,0,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0
Andrew,Rupcich,LT_76_Andrew_Rupcich,Titans,31,63,1,brown,76,LT,78,320,67,65,62,32,64,32,13,57,75,0,-1,0,-1,-1,-1,-1,0,0,0,0,0,0,0
Aaron,Brewer,LG_62_Aaron_Brewer,Titans,31,64,0.3,black,62,LG,73,275,64,63,65,26,40,22,16,62,75,1,-1,-1,0,-1,-1,-1,2,0,0,0,0,0,0
Ben,Jones,C_60_Ben_Jones,Titans,31,80,1,brown,60,C,75,310,61,58,88,12,32,35,10,72,75,5,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Nate,Davis,RG_64_Nate_Davis,Titans,31,79,0.15,black,64,RG,75,315,70,65,87,31,25,48,10,62,75,1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0
